t_env,episode,epsilon,episode_reward
176467,1965,0.05,908
177009,1969,0.05,1039
177543,1973,0.05,959
178111,1977,0.05,1052
178658,1981,0.05,921
179257,1985,0.05,1051
179834,1989,0.05,1002
180537,1993,0.05,1110
181179,2007,0.05,1097
181799,2011,0.05,1128
182403,2015,0.05,1150
183025,2018,0.05,1063
183785,2021,0.05,1471
184288,2024,0.05,1032
184927,2028,0.05,1030
185428,2031,0.05,1047
186129,2035,0.05,1305
186681,2038,0.05,1155
187283,2041,0.05,1234
187795,2044,0.05,1082
188420,2048,0.05,1078
188966,2051,0.05,1012
189579,2055,0.05,1151
190137,2059,0.05,1095
190646,2063,0.05,1027
191265,2067,0.05,1295
191850,2071,0.05,1054
192572,2075,0.05,1403
193126,2078,0.05,1128
193644,2081,0.05,1015
194290,2085,0.05,1118
194872,2089,0.05,1227
195450,2093,0.05,1051
196086,2097,0.05,1280
196660,2101,0.05,1012
197302,2105,0.05,1152
197950,2110,0.05,1152
198537,2114,0.05,1057
199137,2118,0.05,982
199767,2122,0.05,904
200334,2126,0.05,1251
200836,2139,0.05,1251
201386,2142,0.05,1327
201962,2146,0.05,968
202500,2149,0.05,1097
203099,2153,0.05,1142
203630,2156,0.05,1104
204197,2159,0.05,1323
204817,2163,0.05,1068
205545,2167,0.05,1203
206112,2170,0.05,1333
206738,2174,0.05,1224
207372,2177,0.05,1157
208015,2181,0.05,1166
208519,2184,0.05,1169
209020,2187,0.05,1139
209546,2190,0.05,1196
210110,2193,0.05,1347
210623,2196,0.05,1086
211192,2200,0.05,1283
211812,2204,0.05,970
212485,2208,0.05,1186
212988,2211,0.05,1258
213544,2214,0.05,1196
214197,2218,0.05,1130
214786,2222,0.05,1147
215380,2226,0.05,940
215994,2230,0.05,1209
216597,2234,0.05,1105
217176,2238,0.05,994
217754,2241,0.05,1027
218258,2245,0.05,1025
218890,2249,0.05,1163
219468,2253,0.05,1023
220023,2257,0.05,1208
220580,2261,0.05,1094
221118,2274,0.05,1574
221634,2277,0.05,1109
222211,2280,0.05,1465
222748,2284,0.05,1008
223327,2288,0.05,1232
223842,2291,0.05,1310
224425,2295,0.05,1136
224981,2298,0.05,1176
225618,2302,0.05,1356
226151,2305,0.05,1097
226786,2309,0.05,1112
227381,2313,0.05,1154
227967,2317,0.05,1210
228608,2321,0.05,1241
229190,2325,0.05,956
229805,2329,0.05,1046
230361,2333,0.05,946
230971,2338,0.05,978
231555,2342,0.05,1169
232067,2346,0.05,1092
232638,2350,0.05,1088
233268,2354,0.05,947
233843,2358,0.05,791
234429,2362,0.05,1107
234964,2366,0.05,1074
235564,2370,0.05,1110
236096,2373,0.05,1147
236787,2377,0.05,1235
237310,2380,0.05,1316
237843,2384,0.05,1075
238482,2388,0.05,1273
239044,2391,0.05,1431
239649,2394,0.05,1372
240152,2397,0.05,1453
240859,2400,0.05,1386
241413,2413,0.05,1142
242241,2416,0.05,1572
242792,2419,0.05,1520
243554,2422,0.05,1471
244069,2425,0.05,1206
244578,2428,0.05,1229
245126,2431,0.05,1036
245708,2435,0.05,1109
246242,2439,0.05,1026
246772,2443,0.05,1080
247345,2447,0.05,1121
247964,2452,0.05,1032
248628,2456,0.05,1319
249214,2460,0.05,1034
249779,2464,0.05,1086
250455,2469,0.05,1122
251004,2473,0.05,1155
251623,2477,0.05,1196
252211,2481,0.05,1316
252866,2485,0.05,1297
253501,2489,0.05,1138
254067,2493,0.05,1182
254605,2496,0.05,1096
255158,2500,0.05,1120
255660,2503,0.05,1209
256261,2507,0.05,1165
256776,2511,0.05,1088
257345,2515,0.05,1097
257911,2519,0.05,1152
258547,2523,0.05,1295
259154,2527,0.05,1202
259740,2531,0.05,1128
260356,2535,0.05,1084
260981,2538,0.05,1695
261504,2551,0.05,1292
262115,2555,0.05,1152
262649,2559,0.05,1135
263231,2563,0.05,1140
263866,2567,0.05,1255
264424,2571,0.05,1053
265055,2575,0.05,1087
265607,2578,0.05,1048
266204,2582,0.05,1151
266757,2585,0.05,1249
267322,2588,0.05,1264
267939,2592,0.05,1100
268521,2596,0.05,1045
269121,2600,0.05,1136
269717,2604,0.05,1112
270297,2607,0.05,1234
270878,2611,0.05,1041
271424,2615,0.05,1123
271935,2618,0.05,1197
272521,2622,0.05,1115
273089,2625,0.05,1357
273589,2628,0.05,1251
274163,2632,0.05,1004
274742,2636,0.05,1098
275302,2639,0.05,1291
275871,2643,0.05,1127
276468,2646,0.05,1146
276986,2649,0.05,1200
277514,2652,0.05,1573
278031,2654,0.05,1488
278569,2657,0.05,1441
279106,2660,0.05,1222
279606,2661,0.05,1573
280205,2664,0.05,1410
280847,2668,0.05,1196
281479,2682,0.05,1103
282061,2686,0.05,1253
282707,2690,0.05,1177
283325,2694,0.05,1057
284008,2697,0.05,1520
284579,2701,0.05,1258
285191,2705,0.05,1073
285854,2709,0.05,1272
286401,2713,0.05,1020
286939,2717,0.05,1009
287450,2721,0.05,1119
288030,2725,0.05,1027
288597,2729,0.05,1080
289238,2733,0.05,1359
289794,2737,0.05,1168
290360,2741,0.05,1090
290901,2745,0.05,1213
291501,2749,0.05,1137
292094,2753,0.05,1108
292674,2757,0.05,1146
293278,2761,0.05,1176
293938,2765,0.05,1200
294471,2769,0.05,1048
295029,2773,0.05,1199
295593,2777,0.05,1196
296111,2780,0.05,1146
296615,2784,0.05,983
297203,2788,0.05,1090
297871,2792,0.05,1151
298460,2796,0.05,1150
299064,2800,0.05,1049
299583,2803,0.05,1061
300102,2806,0.05,1360
300716,2809,0.05,1279
301316,2823,0.05,1203
301914,2827,0.05,1116
302497,2831,0.05,1279
303130,2835,0.05,1134
303679,2839,0.05,1055
304338,2842,0.05,1385
304954,2846,0.05,1226
305560,2850,0.05,1103
306242,2854,0.05,1073
306810,2858,0.05,1269
307388,2862,0.05,1112
307969,2866,0.05,1245
308548,2870,0.05,1144
309157,2874,0.05,1047
309723,2878,0.05,1172
310372,2882,0.05,1216
310944,2886,0.05,1141
311508,2890,0.05,1054
312080,2894,0.05,1134
312640,2898,0.05,1193
313194,2902,0.05,1077
313757,2906,0.05,1047
314356,2910,0.05,1123
314945,2914,0.05,1100
315519,2918,0.05,1199
316175,2922,0.05,1715
316686,2925,0.05,1383
317299,2929,0.05,1043
317813,2933,0.05,1099
318422,2937,0.05,1074
318955,2941,0.05,998
319531,2945,0.05,1103
320057,2949,0.05,1051
320649,2953,0.05,1146
321363,2957,0.05,1690
321879,2971,0.05,988
322454,2975,0.05,1155
323003,2979,0.05,1089
323561,2983,0.05,1107
324199,2987,0.05,1074
324857,2991,0.05,1185
325457,2994,0.05,1337
326108,2998,0.05,1425
326669,3001,0.05,1194
327241,3005,0.05,1115
327851,3009,0.05,1165
328513,3013,0.05,1286
329053,3017,0.05,1171
329655,3020,0.05,1237
330251,3024,0.05,1150
330839,3028,0.05,1322
331415,3032,0.05,1069
331994,3036,0.05,1073
332539,3040,0.05,1094
333134,3044,0.05,1238
333676,3047,0.05,1095
334239,3051,0.05,1096
334765,3055,0.05,1096
335304,3059,0.05,1130
335898,3063,0.05,1203
336517,3067,0.05,1097
337081,3071,0.05,1157
337751,3075,0.05,1335
