t_env,episode,epsilon,episode_reward
199410,1687,0.05,1497.0
199910,1688,0.05,1497.0
200410,1689,0.05,1497.0
201204,1691,0.05,1497.0
201704,1702,0.05,1497.0
202304,1704,0.05,786.0
203053,1706,0.05,1497.0
203641,1708,0.05,876.0
204141,1709,0.05,1497.0
204887,1711,0.05,1497.0
205588,1713,0.05,1347.0
206328,1715,0.05,1497.0
206828,1716,0.05,1497.0
207328,1717,0.05,1497.0
207828,1718,0.05,1497.0
208643,1720,0.05,1497.0
209624,1723,0.05,1497.0
210124,1724,0.05,1497.0
210624,1725,0.05,1497.0
211124,1726,0.05,1497.0
211624,1727,0.05,1497.0
212416,1729,0.05,1497.0
212916,1730,0.05,1497.0
213721,1732,0.05,1497.0
214254,1734,0.05,804.0
214754,1735,0.05,1497.0
215254,1736,0.05,1497.0
215754,1737,0.05,1497.0
216254,1738,0.05,1497.0
216754,1739,0.05,1497.0
217254,1740,0.05,1497.0
217754,1741,0.05,1497.0
218254,1742,0.05,1497.0
218754,1743,0.05,1497.0
219545,1745,0.05,1497.0
220500,1747,0.05,1497.0
221000,1748,0.05,1497.0
221500,1749,0.05,1497.0
222000,1760,0.05,1497.0
222500,1761,0.05,1497.0
223369,1763,0.05,1497.0
223869,1764,0.05,1497.0
224369,1765,0.05,1497.0
224869,1766,0.05,1497.0
225369,1767,0.05,1497.0
225961,1769,0.05,1089.0
226900,1771,0.05,1497.0
227400,1772,0.05,1497.0
227900,1773,0.05,1497.0
228400,1774,0.05,1497.0
228997,1776,0.05,834.0
229497,1777,0.05,1497.0
230289,1779,0.05,1011.0
231057,1781,0.05,1497.0
231557,1782,0.05,1497.0
232057,1783,0.05,1497.0
232838,1785,0.05,1497.0
233338,1786,0.05,1497.0
233838,1787,0.05,1497.0
234750,1789,0.05,1497.0
235250,1790,0.05,1497.0
235750,1791,0.05,1497.0
236250,1792,0.05,1497.0
236750,1793,0.05,1497.0
237693,1795,0.05,1497.0
238193,1796,0.05,1497.0
238693,1797,0.05,1497.0
239264,1799,0.05,912.0
239764,1800,0.05,1497.0
240264,1801,0.05,1497.0
240764,1802,0.05,1497.0
241264,1803,0.05,1497.0
241764,1804,0.05,1497.0
242264,1815,0.05,1497.0
242965,1817,0.05,1134.0
243465,1818,0.05,1497.0
243965,1819,0.05,1497.0
244465,1820,0.05,1497.0
244965,1821,0.05,1497.0
245465,1822,0.05,1497.0
245965,1823,0.05,1497.0
246465,1824,0.05,1497.0
246965,1825,0.05,1497.0
247465,1826,0.05,1497.0
247965,1827,0.05,1497.0
248465,1828,0.05,1497.0
248965,1829,0.05,1497.0
249465,1830,0.05,1497.0
250340,1832,0.05,1497.0
250840,1833,0.05,1497.0
251340,1834,0.05,1497.0
251840,1835,0.05,1497.0
252370,1837,0.05,759.0
253067,1839,0.05,1041.0
253567,1840,0.05,1497.0
254067,1841,0.05,1497.0
254922,1843,0.05,1371.0
255883,1845,0.05,1497.0
256383,1846,0.05,1497.0
256883,1847,0.05,1497.0
257383,1848,0.05,1497.0
257883,1849,0.05,1497.0
258445,1851,0.05,810.0
258945,1852,0.05,1497.0
259445,1853,0.05,1497.0
259945,1854,0.05,1497.0
260809,1856,0.05,1497.0
261309,1857,0.05,1497.0
261809,1858,0.05,1497.0
262309,1869,0.05,1497.0
263231,1871,0.05,1497.0
263731,1872,0.05,1497.0
264231,1873,0.05,1497.0
264731,1874,0.05,1497.0
265231,1875,0.05,1497.0
265731,1876,0.05,1497.0
266456,1878,0.05,882.0
266956,1879,0.05,1497.0
267456,1880,0.05,1497.0
268117,1882,0.05,939.0
268617,1883,0.05,1497.0
269531,1885,0.05,1248.0
270031,1886,0.05,1497.0
270531,1887,0.05,1497.0
271031,1888,0.05,1497.0
271531,1889,0.05,1497.0
272031,1890,0.05,1497.0
272531,1891,0.05,1497.0
273031,1892,0.05,1497.0
273531,1893,0.05,1497.0
274447,1895,0.05,1497.0
274947,1896,0.05,1497.0
275447,1897,0.05,1497.0
275947,1898,0.05,1497.0
276768,1900,0.05,1497.0
277268,1901,0.05,1497.0
277768,1902,0.05,1497.0
278268,1903,0.05,1497.0
278768,1904,0.05,1497.0
279268,1905,0.05,1497.0
280252,1907,0.05,1497.0
280752,1908,0.05,1497.0
281252,1909,0.05,1497.0
281914,1911,0.05,1068.0
282414,1922,0.05,1497.0
282914,1923,0.05,1497.0
283414,1924,0.05,1497.0
283914,1925,0.05,1497.0
284414,1926,0.05,1497.0
285286,1928,0.05,1335.0
285786,1929,0.05,1497.0
286286,1930,0.05,1497.0
286786,1931,0.05,1497.0
